RAdeg,DEdeg,e_RAdeg,e_DEdeg,Field,nobs,mobs,B_V,e_B_V,Vmag,e_Vmag,u_e_Vmag,Bmag,e_Bmag,u_e_Bmag,gmag,e_gmag,u_e_gmag,rmag,e_rmag,u_e_rmag,imag,e_imag,u_e_imag
359.396021,0.498536,0.504,0.117,20140135,26,104,0.907,0.045,12.102,0.023,0.0,13.009,0.038,0.0,12.485,0.038,0.0,11.791,0.067,0.0,11.509,0.049,0.0
359.294499,0.457777,0.784,0.714,20140135,7,23,1.276,0.293,15.484,0.113,0.0,16.76,0.27,0.0,16.125,0.058,0.0,14.876,0.027,0.0,14.26,0.049,0.0
359.252706,0.51765,0.454,0.333,20140135,19,72,0.637,0.07,14.339,0.038,0.0,14.977,0.058,0.0,14.589,0.054,0.0,14.147,0.033,0.0,13.949,0.065,0.0
359.256508,0.546558,0.602,0.751,20140135,2,3,,,,,,,,,16.789,0.0,1.0,16.071,0.0,1.0,15.689,0.149,1.0
359.267723,0.539951,0.518,0.117,20140135,24,92,0.625,0.042,12.253,0.023,0.0,12.878,0.035,0.0,12.495,0.04,0.0,12.098,0.088,0.0,11.968,0.055,0.0
359.301696,0.537785,0.757,1.084,20140135,4,10,0.552,0.09,16.385,0.029,0.0,16.937,0.085,0.0,16.567,0.0,0.0,16.1,0.071,0.0,,,
359.277332,0.592319,0.509,0.408,20140135,13,47,0.75,0.078,14.869,0.053,0.0,15.618,0.057,0.0,15.192,0.055,0.0,14.672,0.016,0.0,14.497,0.031,0.0
359.989602,0.012185,1.182,0.686,20140135,5,18,0.969,0.109,15.559,0.031,0.0,16.528,0.105,0.0,16.083,0.063,0.0,15.34,0.081,0.0,15.089,0.02,0.0
359.982681,0.044033,0.447,0.455,20140135,6,22,0.826,0.079,14.283,0.057,0.0,15.109,0.055,0.0,14.63,0.034,0.0,14.034,0.073,0.0,13.785,0.062,0.0
0.101579,0.127364,0.641,0.654,20140135,5,17,0.793,0.05,15.077,0.009,0.0,15.87,0.049,0.0,15.4,0.08,0.0,14.95,0.113,0.0,14.714,0.078,0.0
0.139114,0.127028,0.296,0.304,20140135,6,23,0.93,0.081,13.956,0.044,0.0,14.886,0.068,0.0,14.403,0.055,0.0,13.675,0.075,0.0,13.432,0.04,0.0
0.143483,0.17472,0.31,0.223,20140135,8,34,0.555,0.097,11.305,0.047,0.0,11.861,0.085,0.0,11.561,0.054,0.0,11.158,0.065,0.0,11.014,0.025,0.0
0.083463,0.207304,0.956,0.878,20140135,4,9,0.671,0.141,16.196,0.136,0.0,16.867,0.039,0.0,16.503,0.127,0.0,16.205,0.0,1.0,15.672,0.0,1.0
359.923808,0.122273,0.714,0.27,20140135,8,25,1.034,0.075,12.816,0.046,0.0,13.85,0.058,0.0,13.284,0.052,0.0,12.462,0.046,0.0,12.168,0.058,0.0
359.941872,0.13758,0.664,1.176,20140135,2,7,0.317,0.114,16.408,0.0,1.0,16.725,0.114,1.0,16.646,0.045,0.0,15.995,0.204,0.0,15.783,0.0,1.0
359.860851,0.132632,1.032,0.956,20140135,4,12,0.997,0.118,15.426,0.031,0.0,16.423,0.113,0.0,15.892,0.038,0.0,15.096,0.031,0.0,14.76,0.08,0.0
0.05764,0.220036,0.372,0.192,20140135,8,37,0.544,0.093,11.268,0.051,0.0,11.811,0.077,0.0,11.47,0.083,0.0,11.134,0.062,0.0,11.032,0.047,0.0
0.072752,0.213355,0.506,0.358,20140135,7,32,0.804,0.104,14.229,0.06,0.0,15.033,0.085,0.0,14.578,0.066,0.0,13.96,0.054,0.0,13.729,0.076,0.0
359.963762,0.233921,0.639,0.388,20140135,3,7,0.729,0.149,16.296,0.0,1.0,17.025,0.149,1.0,16.845,0.0,1.0,15.821,0.0,1.0,15.154,0.38,0.0
0.184119,0.164627,0.892,1.729,20140135,3,8,0.85,0.267,14.804,0.23,0.0,15.654,0.135,0.0,,,,,,,,,
0.153902,0.2003,0.465,0.465,20140135,7,31,0.631,0.121,14.489,0.047,0.0,15.12,0.111,0.0,14.734,0.102,0.0,14.295,0.046,0.0,14.114,0.094,0.0
0.160588,0.205328,1.069,0.657,20140135,6,22,0.864,0.156,15.358,0.092,0.0,16.222,0.126,0.0,15.736,0.105,0.0,15.063,0.106,0.0,14.877,0.109,0.0
0.24819,0.234612,0.848,0.673,20140135,6,27,0.793,0.117,15.09,0.068,0.0,15.882,0.095,0.0,15.525,0.037,0.0,14.864,0.059,0.0,14.69,0.059,0.0
0.250107,0.225472,0.553,0.759,20140135,5,21,0.968,0.165,15.348,0.152,0.0,16.316,0.065,0.0,15.862,0.052,0.0,15.01,0.064,0.0,14.655,0.043,0.0
0.115636,0.205206,0.165,0.131,20110001,3,15,0.474,0.0,9.277,0.0,1.0,9.751,0.0,1.0,9.819,0.499,0.0,9.175,0.0,1.0,9.082,0.0,1.0
0.142942,0.210956,0.694,0.529,20140135,6,22,0.736,0.121,15.043,0.066,0.0,15.779,0.101,0.0,15.378,0.117,0.0,14.792,0.059,0.0,14.595,0.121,0.0
0.163007,0.222941,0.312,0.132,20110001,3,14,1.326,0.0,8.122,0.0,1.0,9.448,0.0,1.0,8.736,0.0,1.0,7.692,0.0,1.0,7.257,0.0,1.0
0.168868,0.238772,0.707,0.615,20140135,7,26,0.67,0.143,14.886,0.083,0.0,15.557,0.117,0.0,15.147,0.061,0.0,14.647,0.124,0.0,14.562,0.042,0.0
0.286678,0.295503,1.009,0.988,20140135,3,8,0.354,0.189,16.332,0.117,0.0,16.686,0.149,0.0,16.546,0.0,1.0,16.305,0.0,1.0,,,
0.199392,0.290447,0.924,0.687,20140001,2,4,,,,,,,,,16.663,0.0,1.0,15.423,0.078,0.0,14.379,0.0,1.0
0.097304,0.232288,0.522,0.511,20140135,6,18,1.1,0.0,15.228,0.0,1.0,16.327,0.0,1.0,15.828,0.115,0.0,14.832,0.058,0.0,14.463,0.132,0.0
0.12612,0.324149,0.765,0.718,20140135,6,24,0.805,0.128,15.233,0.087,0.0,16.038,0.094,0.0,15.586,0.042,0.0,15.029,0.058,0.0,14.932,0.068,0.0
0.024229,0.290559,0.619,0.647,20140135,7,30,0.894,0.147,15.012,0.086,0.0,15.907,0.119,0.0,15.436,0.06,0.0,14.717,0.077,0.0,14.479,0.126,0.0
0.167027,0.315003,0.305,0.201,20140135,8,37,0.798,0.092,11.086,0.039,0.0,11.884,0.083,0.0,11.422,0.073,0.0,10.84,0.055,0.0,10.644,0.051,0.0
0.193805,0.373724,1.232,1.179,20140001,2,7,0.943,0.198,16.409,0.0,1.0,17.351,0.198,1.0,16.67,0.034,0.0,15.871,0.026,0.0,15.44,0.0,1.0
0.216751,0.371289,0.389,0.261,20140135,8,37,1.001,0.109,12.263,0.074,0.0,13.264,0.08,0.0,12.729,0.078,0.0,11.871,0.07,0.0,11.504,0.061,0.0
0.142422,0.351102,0.918,0.602,20110001,2,8,0.703,0.17,15.965,0.163,0.0,16.668,0.047,0.0,16.238,0.019,0.0,15.855,0.183,0.0,,,
0.136543,0.35215,0.455,0.48,20140135,7,30,0.759,0.078,14.378,0.044,0.0,15.137,0.065,0.0,14.67,0.076,0.0,14.18,0.049,0.0,13.936,0.066,0.0
0.103483,0.376141,0.769,1.138,20140001,2,10,0.811,0.022,16.181,0.014,0.0,16.992,0.017,0.0,16.597,0.054,0.0,15.781,0.104,0.0,15.283,0.048,0.0
0.167135,0.41716,0.778,0.655,20140135,4,16,1.073,0.138,15.53,0.11,0.0,16.603,0.084,0.0,16.055,0.033,0.0,15.139,0.095,0.0,14.828,0.063,0.0
359.887352,0.20772,0.432,0.165,20140135,29,117,0.556,0.069,12.404,0.024,0.0,12.96,0.065,0.0,12.59,0.058,0.0,12.217,0.04,0.0,12.039,0.046,0.0
359.866596,0.239474,0.528,0.276,20140135,27,106,0.644,0.082,13.655,0.031,0.0,14.299,0.076,0.0,13.901,0.059,0.0,13.45,0.037,0.0,13.224,0.057,0.0
359.788993,0.226635,0.374,0.23,20140135,28,114,0.652,0.057,11.669,0.014,0.0,12.321,0.055,0.0,11.917,0.051,0.0,11.441,0.02,0.0,11.227,0.044,0.0
359.795516,0.223782,0.405,0.195,20140135,28,123,0.819,0.062,11.019,0.016,0.0,11.838,0.06,0.0,11.343,0.054,0.0,10.723,0.043,0.0,10.483,0.04,0.0
359.798097,0.236268,0.307,0.117,20140135,26,112,0.921,0.061,11.916,0.015,0.0,12.837,0.059,0.0,12.292,0.056,0.0,11.585,0.02,0.0,11.269,0.047,0.0
359.753523,0.210411,0.835,0.407,20140135,2,4,1.031,0.0,16.05,0.0,1.0,17.081,0.0,1.0,16.528,0.087,1.0,16.085,0.0,1.0,,,
359.820082,0.252214,0.948,1.065,20140135,5,11,0.473,0.156,16.263,0.123,0.0,16.736,0.097,0.0,16.325,0.0,1.0,16.07,0.0,1.0,15.503,0.0,1.0
359.882662,0.265541,0.388,0.909,20140001,3,8,0.529,0.054,15.37,0.0,1.0,15.898,0.054,1.0,15.709,0.006,0.0,15.134,0.034,0.0,15.038,0.137,0.0
359.882658,0.265706,0.903,0.546,20140135,7,20,0.614,0.145,15.314,0.012,0.0,15.928,0.144,0.0,15.614,0.106,0.0,15.053,0.044,0.0,14.683,0.092,0.0
359.886688,0.274402,0.825,0.815,20140135,11,29,0.796,0.147,15.295,0.059,0.0,16.091,0.135,0.0,15.7,0.047,0.0,15.078,0.057,0.0,14.958,0.069,0.0
359.984162,0.302174,0.8,0.64,20140135,4,11,0.476,0.127,16.121,0.083,0.0,16.597,0.097,0.0,16.232,0.099,0.0,15.907,0.135,0.0,15.615,0.0,1.0
359.917378,0.294436,0.514,0.48,20140135,23,78,0.744,0.091,14.543,0.049,0.0,15.288,0.077,0.0,14.831,0.059,0.0,14.316,0.042,0.0,14.09,0.065,0.0
359.862578,0.31842,0.389,0.63,20140135,15,49,0.588,0.115,14.94,0.057,0.0,15.528,0.099,0.0,15.158,0.069,0.0,14.769,0.074,0.0,14.653,0.094,0.0
359.93281,0.340744,0.495,0.335,20140135,24,91,0.671,0.079,13.987,0.028,0.0,14.657,0.074,0.0,14.242,0.051,0.0,13.76,0.033,0.0,13.577,0.071,0.0
359.912171,0.349012,0.439,0.216,20140135,28,109,0.612,0.068,13.451,0.027,0.0,14.063,0.062,0.0,13.684,0.05,0.0,13.252,0.022,0.0,13.077,0.044,0.0
359.731732,0.237425,0.396,0.251,20140135,26,111,0.898,0.081,13.345,0.017,0.0,14.243,0.079,0.0,13.708,0.051,0.0,13.024,0.044,0.0,12.721,0.051,0.0
359.779314,0.26985,0.524,0.391,20140135,25,92,0.8,0.099,14.426,0.039,0.0,15.225,0.091,0.0,14.756,0.067,0.0,14.109,0.048,0.0,13.855,0.083,0.0
359.787177,0.325383,0.864,0.906,20140135,4,11,0.689,0.202,15.957,0.168,0.0,16.645,0.112,0.0,16.312,0.0,1.0,15.728,0.0,1.0,15.468,0.29,0.0
359.704231,0.276987,0.05,0.519,20140135,2,3,,,,,,,,,17.197,0.0,1.0,15.828,0.0,1.0,15.583,0.132,1.0
359.765643,0.325315,1.609,1.0,20110001,2,2,,,15.508,0.0,1.0,,,,15.515,0.028,1.0,,,,,,
359.764567,0.325587,1.069,1.104,20140135,4,8,0.463,0.277,15.003,0.19,0.0,15.466,0.201,0.0,,,,,,,14.907,0.182,0.0
359.709539,0.336944,0.498,0.464,20140135,13,50,1.199,0.117,14.781,0.05,0.0,15.98,0.106,0.0,15.393,0.059,0.0,14.257,0.041,0.0,13.796,0.081,0.0
359.835414,0.313525,1.031,1.393,20140135,5,8,1.363,0.371,16.159,0.025,0.0,17.521,0.37,0.0,16.997,0.102,1.0,15.635,0.0,1.0,15.015,0.077,0.0
359.800717,0.320214,0.702,0.508,20140135,9,29,0.609,0.089,15.115,0.021,0.0,15.724,0.087,0.0,15.355,0.062,0.0,14.968,0.071,0.0,14.892,0.116,0.0
359.86351,0.365376,0.45,0.286,20140135,27,105,0.708,0.073,13.728,0.024,0.0,14.436,0.069,0.0,14.002,0.052,0.0,13.499,0.041,0.0,13.272,0.047,0.0
359.874637,0.393339,0.521,0.513,20140135,17,65,0.976,0.108,14.828,0.042,0.0,15.804,0.1,0.0,15.241,0.067,0.0,14.382,0.033,0.0,14.068,0.063,0.0
359.809905,0.408974,0.8,0.494,20140135,9,28,0.657,0.134,15.425,0.019,0.0,16.082,0.133,0.0,15.718,0.069,0.0,15.179,0.027,0.0,15.0,0.15,0.0
359.822838,0.416544,1.226,0.791,20140135,2,4,0.693,0.0,16.353,0.0,1.0,17.046,0.0,1.0,16.965,0.092,1.0,16.23,0.0,1.0,,,
0.006384,0.304786,0.689,1.167,20140135,2,6,0.887,0.242,16.314,0.184,0.0,17.201,0.157,0.0,16.589,0.0,1.0,16.242,0.0,1.0,,,
0.051779,0.403324,0.83,0.728,20140135,6,20,0.665,0.086,15.242,0.083,0.0,15.907,0.023,0.0,15.51,0.042,0.0,15.101,0.08,0.0,14.883,0.034,0.0
359.928893,0.382473,0.455,0.329,20140135,22,71,0.745,0.089,14.423,0.039,0.0,15.168,0.08,0.0,14.721,0.064,0.0,14.173,0.039,0.0,13.967,0.077,0.0
0.03133,0.411944,0.606,1.917,20140001,2,2,,,,,,,,,,,,,,,15.167,0.141,0.0
0.00795,0.423508,0.494,0.282,20140135,26,110,0.777,0.072,13.748,0.035,0.0,14.525,0.063,0.0,14.05,0.053,0.0,13.485,0.049,0.0,13.193,0.056,0.0
0.063483,0.424435,0.355,0.228,20140135,8,34,0.626,0.08,13.687,0.043,0.0,14.314,0.068,0.0,13.945,0.056,0.0,13.536,0.059,0.0,13.43,0.029,0.0
0.085914,0.426281,0.44,0.473,20140135,7,32,0.624,0.112,14.653,0.065,0.0,15.277,0.091,0.0,14.885,0.073,0.0,14.459,0.052,0.0,14.336,0.047,0.0
0.120807,0.459373,0.302,0.296,20140135,7,32,0.985,0.085,13.53,0.037,0.0,14.515,0.076,0.0,13.965,0.063,0.0,13.226,0.046,0.0,12.911,0.072,0.0
0.128885,0.480554,0.693,0.595,20140135,7,30,0.638,0.114,14.988,0.052,0.0,15.627,0.101,0.0,15.233,0.064,0.0,14.834,0.037,0.0,14.714,0.125,0.0
0.048667,0.429531,0.373,0.365,20140135,9,42,0.581,0.089,13.979,0.042,0.0,14.561,0.079,0.0,14.203,0.066,0.0,13.81,0.063,0.0,13.658,0.092,0.0
0.056363,0.466034,0.823,0.817,20140135,5,6,0.962,0.0,15.931,0.0,1.0,16.893,0.0,1.0,,,,,,,14.544,0.033,0.0
0.071952,0.483418,0.766,0.798,20140135,6,18,0.761,0.152,15.488,0.092,0.0,16.249,0.121,0.0,15.862,0.039,0.0,15.301,0.098,0.0,15.055,0.059,0.0
359.839508,0.458839,0.572,0.653,20140135,3,4,,,,,,,,,16.747,0.085,1.0,15.867,0.0,1.0,15.189,0.191,0.0
359.95093,0.488394,1.255,0.607,20140135,3,8,0.648,0.341,16.452,0.159,0.0,17.099,0.301,0.0,16.742,0.057,0.0,16.196,0.081,0.0,,,
0.01145,0.484973,0.43,0.144,20140135,29,126,0.602,0.063,12.56,0.026,0.0,13.162,0.058,0.0,12.781,0.05,0.0,12.37,0.046,0.0,12.193,0.041,0.0
0.047574,0.521955,0.408,0.332,20140135,22,87,0.671,0.083,14.126,0.038,0.0,14.797,0.074,0.0,14.379,0.059,0.0,13.924,0.057,0.0,13.73,0.067,0.0
0.06593,0.511485,0.405,0.297,20140135,8,34,0.806,0.085,14.589,0.07,0.0,15.395,0.048,0.0,14.956,0.061,0.0,14.371,0.067,0.0,14.147,0.031,0.0
359.99632,0.580738,1.529,1.186,20140135,3,5,0.715,0.137,16.219,0.0,1.0,16.934,0.137,1.0,16.224,0.0,1.0,15.91,0.0,1.0,15.814,0.0,1.0
359.99697,0.581072,0.841,0.445,20140135,3,6,0.267,0.345,16.162,0.063,0.0,16.428,0.339,0.0,16.52,0.058,1.0,16.038,0.0,1.0,,,
0.356305,0.341403,0.404,0.653,20140135,5,22,0.473,0.077,14.717,0.051,0.0,15.19,0.058,0.0,14.899,0.039,0.0,14.593,0.056,0.0,14.504,0.08,0.0
0.384044,0.383207,0.977,0.98,20140135,4,15,0.653,0.163,15.51,0.039,0.0,16.163,0.158,0.0,15.756,0.023,0.0,15.365,0.052,0.0,15.133,0.125,0.0
0.375746,0.405633,0.801,0.744,20140135,5,18,0.965,0.119,15.343,0.092,0.0,16.308,0.076,0.0,15.791,0.05,0.0,15.114,0.07,0.0,14.843,0.112,0.0
0.484152,0.43479,0.178,0.116,20140135,6,27,0.645,0.057,12.072,0.036,0.0,12.716,0.044,0.0,12.346,0.029,0.0,11.897,0.046,0.0,11.722,0.055,0.0
0.483251,0.4515,0.853,0.754,20140001,2,8,1.419,0.0,15.77,0.0,1.0,17.189,0.0,1.0,16.47,0.025,0.0,15.18,0.028,0.0,14.445,0.011,0.0
0.398505,0.444752,0.136,0.16,20140135,6,27,0.525,0.053,12.02,0.041,0.0,12.545,0.034,0.0,12.231,0.02,0.0,11.878,0.063,0.0,11.757,0.042,0.0
0.383598,0.47063,0.292,0.246,20140135,6,24,0.479,0.054,13.191,0.041,0.0,13.67,0.035,0.0,13.394,0.02,0.0,13.096,0.038,0.0,12.976,0.06,0.0
0.448612,0.480244,0.38,0.172,20140135,6,26,0.769,0.051,12.753,0.038,0.0,13.522,0.034,0.0,13.095,0.018,0.0,12.521,0.067,0.0,12.328,0.049,0.0
0.275008,0.398434,0.687,0.815,20140135,5,19,0.643,0.141,15.435,0.14,0.0,16.078,0.017,0.0,15.717,0.07,0.0,15.276,0.094,0.0,15.065,0.086,0.0
0.235973,0.407366,0.502,0.497,20140135,6,25,0.962,0.098,14.729,0.068,0.0,15.692,0.071,0.0,15.181,0.037,0.0,14.416,0.047,0.0,14.171,0.085,0.0
0.322619,0.454877,0.533,0.5,20140135,4,17,0.648,0.094,15.37,0.042,0.0,16.019,0.084,0.0,15.628,0.009,0.0,15.219,0.077,0.0,15.045,0.098,0.0
0.261055,0.446399,0.72,1.156,20140135,2,4,0.394,0.129,16.45,0.0,1.0,16.844,0.129,1.0,16.661,0.0,1.0,15.935,0.0,1.0,,,
0.206458,0.465469,0.561,0.543,20140135,7,27,0.687,0.081,15.121,0.048,0.0,15.808,0.066,0.0,15.425,0.085,0.0,14.935,0.054,0.0,14.742,0.087,0.0
0.22127,0.466804,0.52,0.363,20140135,7,29,0.628,0.078,14.541,0.044,0.0,15.169,0.064,0.0,14.754,0.054,0.0,14.358,0.034,0.0,14.17,0.044,0.0
0.281709,0.464828,0.909,0.619,20140001,3,10,0.753,0.053,15.111,0.0,1.0,15.864,0.053,1.0,15.484,0.053,0.0,14.77,0.067,0.0,14.554,0.103,0.0
0.281643,0.464995,0.39,1.063,20140135,3,8,0.877,0.044,15.055,0.039,0.0,15.932,0.021,0.0,15.405,0.0,1.0,14.835,0.0,1.0,14.549,0.102,0.0
0.353228,0.469253,1.413,0.384,20140001,2,4,,,,,,,,,16.636,0.019,0.0,16.229,0.0,1.0,15.713,0.0,1.0
0.360445,0.455962,1.301,1.142,20140135,3,8,0.574,0.217,16.162,0.141,0.0,16.737,0.165,0.0,16.436,0.0,1.0,16.022,0.0,1.0,,,
0.365204,0.480388,0.727,0.786,20140135,5,21,0.734,0.097,15.108,0.051,0.0,15.842,0.082,0.0,15.421,0.062,0.0,14.891,0.032,0.0,14.696,0.061,0.0
0.339778,0.498527,0.412,0.74,20140135,5,22,0.747,0.074,14.846,0.028,0.0,15.593,0.069,0.0,15.147,0.031,0.0,14.634,0.025,0.0,14.337,0.071,0.0
0.308848,0.537531,0.766,0.843,20140135,4,12,0.198,0.228,16.143,0.206,0.0,16.342,0.098,0.0,16.206,0.052,0.0,16.348,0.069,0.0,,,
0.342673,0.567745,0.271,0.228,20140135,6,24,0.993,0.067,13.323,0.045,0.0,14.316,0.05,0.0,13.766,0.03,0.0,13.0,0.068,0.0,12.68,0.041,0.0
0.51841,0.457221,0.473,0.587,20140135,5,22,0.542,0.091,14.618,0.044,0.0,15.16,0.079,0.0,14.845,0.031,0.0,14.501,0.078,0.0,14.272,0.107,0.0
0.546686,0.473294,0.193,0.058,20140135,6,22,0.43,0.054,10.236,0.047,0.0,10.666,0.026,0.0,10.438,0.04,0.0,10.164,0.052,0.0,10.049,0.031,0.0
0.457198,0.507361,0.523,0.425,20140135,5,22,1.269,0.093,14.424,0.05,0.0,15.694,0.078,0.0,15.099,0.04,0.0,13.864,0.065,0.0,13.424,0.045,0.0
0.543717,0.572028,0.103,0.206,20140135,6,23,0.653,0.055,13.217,0.035,0.0,13.87,0.043,0.0,13.484,0.019,0.0,13.037,0.046,0.0,12.863,0.071,0.0
0.620459,0.560204,0.251,0.226,20140135,6,27,0.663,0.055,12.559,0.038,0.0,13.222,0.039,0.0,12.84,0.033,0.0,12.381,0.047,0.0,12.197,0.072,0.0
0.576418,0.627445,0.178,0.212,20140135,6,24,0.677,0.068,13.576,0.054,0.0,14.252,0.041,0.0,13.866,0.025,0.0,13.396,0.03,0.0,13.191,0.065,0.0
0.456551,0.56691,0.162,0.613,20140001,2,4,,,,,,,,,16.545,0.0,1.0,15.588,0.0,1.0,15.217,0.103,0.0
0.442629,0.578749,0.608,0.882,20140135,4,17,0.571,0.11,15.542,0.081,0.0,16.114,0.074,0.0,15.705,0.011,0.0,15.37,0.07,0.0,15.131,0.161,0.0
0.453179,0.604862,0.089,0.087,20140135,5,22,0.646,0.06,12.578,0.038,0.0,13.224,0.047,0.0,12.85,0.022,0.0,12.403,0.063,0.0,12.26,0.057,0.0
0.400553,0.627355,0.323,0.242,20140135,5,22,0.745,0.067,14.032,0.036,0.0,14.777,0.056,0.0,14.328,0.019,0.0,13.831,0.043,0.0,13.659,0.059,0.0
0.527234,0.601518,0.977,0.755,20140135,4,15,0.652,0.145,15.615,0.043,0.0,16.267,0.138,0.0,15.826,0.051,0.0,15.383,0.046,0.0,15.163,0.035,0.0
0.511119,0.643268,0.465,0.697,20140135,5,18,0.778,0.074,15.149,0.063,0.0,15.928,0.039,0.0,15.471,0.048,0.0,14.949,0.036,0.0,14.565,0.12,0.0
0.59014,0.659428,1.401,0.76,20140135,2,4,0.193,0.0,16.563,0.0,1.0,16.756,0.0,1.0,16.747,0.066,1.0,16.481,0.0,1.0,,,
0.607943,0.671163,0.301,0.355,20140135,6,24,0.606,0.066,14.017,0.021,0.0,14.623,0.063,0.0,14.275,0.026,0.0,13.842,0.046,0.0,13.644,0.081,0.0
0.556476,0.720488,0.262,0.113,20140135,6,27,0.994,0.057,12.056,0.027,0.0,13.05,0.05,0.0,12.498,0.026,0.0,11.731,0.06,0.0,11.447,0.059,0.0
0.531322,0.729911,0.332,0.237,20140135,6,24,0.875,0.068,13.211,0.038,0.0,14.086,0.056,0.0,13.594,0.031,0.0,12.933,0.061,0.0,12.686,0.048,0.0
0.181407,0.494465,0.363,0.345,20140135,6,30,0.957,0.093,14.112,0.041,0.0,15.069,0.084,0.0,14.525,0.076,0.0,13.809,0.043,0.0,13.529,0.053,0.0
0.216577,0.494899,0.908,0.39,20140135,3,5,0.492,0.106,16.511,0.068,0.0,17.003,0.081,0.0,,,,,,,,,
0.222508,0.522802,0.565,0.632,20140135,6,27,0.44,0.056,14.664,0.042,0.0,15.104,0.037,0.0,14.83,0.032,0.0,14.522,0.08,0.0,14.413,0.093,0.0
0.198148,0.515495,0.493,0.333,20140135,8,34,0.971,0.073,13.594,0.032,0.0,14.564,0.066,0.0,14.034,0.076,0.0,13.258,0.057,0.0,12.991,0.048,0.0
0.15537,0.517576,0.788,0.912,20140135,5,16,0.552,0.172,15.753,0.136,0.0,16.306,0.105,0.0,16.006,0.068,0.0,15.602,0.062,0.0,,,
0.175318,0.528875,0.782,0.426,20110001,2,10,0.723,0.044,14.827,0.026,0.0,15.55,0.035,0.0,15.153,0.025,0.0,14.648,0.01,0.0,14.531,0.034,0.0
0.175095,0.52887,0.824,0.462,20140135,4,16,0.738,0.07,14.842,0.037,0.0,15.581,0.059,0.0,15.141,0.056,0.0,14.603,0.049,0.0,14.422,0.127,0.0
0.255597,0.531419,0.186,0.188,20140135,6,27,0.995,0.066,13.173,0.043,0.0,14.168,0.05,0.0,13.627,0.03,0.0,12.87,0.043,0.0,12.579,0.046,0.0
0.160942,0.602536,0.326,0.549,20140135,7,32,0.665,0.086,14.358,0.061,0.0,15.022,0.061,0.0,14.639,0.068,0.0,14.168,0.044,0.0,13.995,0.076,0.0
0.047376,0.584029,0.831,0.824,20140135,3,7,0.49,0.275,16.34,0.117,0.0,16.831,0.249,0.0,,,,,,,15.733,0.0,1.0
0.043488,0.607341,1.153,0.685,20140135,3,6,,,,,,,,,16.571,0.124,0.0,16.153,0.186,0.0,15.731,0.079,0.0
0.102263,0.631297,0.403,0.351,20140135,7,32,0.665,0.077,14.206,0.031,0.0,14.871,0.071,0.0,14.47,0.058,0.0,14.032,0.05,0.0,13.896,0.024,0.0
0.121907,0.642423,0.654,0.983,20140135,6,19,0.82,0.136,15.516,0.094,0.0,16.337,0.098,0.0,15.878,0.032,0.0,15.266,0.069,0.0,15.027,0.032,0.0
0.184156,0.633867,1.299,0.523,20140135,4,12,0.356,0.24,16.513,0.102,0.0,16.869,0.217,0.0,16.633,0.0,0.0,16.361,0.008,0.0,,,
0.184,0.673059,0.94,0.395,20140001,2,5,1.213,0.162,15.901,0.0,1.0,17.115,0.162,1.0,16.483,0.0,1.0,15.804,0.0,1.0,15.494,0.0,1.0
0.222689,0.683175,0.266,0.233,20140135,7,36,0.596,0.054,12.29,0.043,0.0,12.887,0.033,0.0,12.539,0.024,0.0,12.15,0.05,0.0,12.021,0.045,0.0
0.229847,0.687863,0.721,0.66,20140135,4,15,0.882,0.135,15.545,0.058,0.0,16.428,0.122,0.0,16.03,0.027,0.0,15.305,0.069,0.0,15.023,0.128,0.0
0.145877,0.686199,0.298,0.226,20140135,7,32,0.614,0.07,13.789,0.044,0.0,14.403,0.054,0.0,14.05,0.054,0.0,13.646,0.033,0.0,13.48,0.039,0.0
0.193756,0.687809,0.776,0.251,20140135,2,5,0.662,0.0,16.332,0.0,1.0,16.995,0.0,1.0,16.59,0.058,1.0,16.183,0.0,1.0,15.816,0.0,1.0
0.211228,0.702707,0.804,0.811,20140135,5,16,0.631,0.094,16.028,0.064,0.0,16.659,0.068,0.0,16.215,0.065,0.0,15.827,0.118,0.0,15.547,0.059,0.0
0.184733,0.731071,0.508,0.421,20140135,7,32,0.531,0.081,14.708,0.049,0.0,15.239,0.064,0.0,14.924,0.039,0.0,14.58,0.054,0.0,14.37,0.07,0.0
0.38593,0.669864,0.302,0.441,20140135,5,22,1.145,0.059,14.133,0.023,0.0,15.278,0.055,0.0,14.722,0.037,0.0,13.692,0.046,0.0,13.318,0.057,0.0
0.309937,0.665918,0.282,0.3,20140135,5,20,1.165,0.046,14.352,0.015,0.0,15.517,0.044,0.0,14.961,0.042,0.0,13.824,0.071,0.0,13.405,0.023,0.0
0.319217,0.672179,0.47,0.384,20140135,5,22,0.929,0.092,14.436,0.022,0.0,15.365,0.089,0.0,14.831,0.026,0.0,14.124,0.043,0.0,13.902,0.062,0.0
0.291356,0.667319,1.038,1.072,20140001,2,4,1.457,0.0,16.711,0.0,1.0,18.168,0.0,1.0,,,,,,,15.246,0.043,0.0
0.462818,0.750759,0.708,0.874,20140135,4,11,0.692,0.102,15.787,0.023,0.0,16.479,0.099,0.0,16.129,0.046,0.0,15.495,0.071,0.0,15.064,0.0,1.0
0.497632,0.761128,0.877,0.948,20140001,2,8,1.378,0.0,15.849,0.0,1.0,17.226,0.0,1.0,16.461,0.047,0.0,15.428,0.101,0.0,14.973,0.032,0.0
